id,choice,zip,year_birth,gender,annual_income,household_annual_income,number_vehicles,level_education,work_type,children_home,household_type,status_in_household,type_residence,housing_tenure_type,origin,race,citizenship,risk_activities_sports,price_attribute,availability,probability_fatality,training,number_passengers,takeoff_location,price_dollars,alternative
57,1,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,1,1,1,1,0,0,43750,orbital
57,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,2,1,0,0,0,1,317187.5,moon_trip
57,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
58,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,2,1,1,0,1,1,317187.5,suborbital
58,1,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,1,1,0,1,0,0,43750,orbital
58,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,0,1,1,1,1,1,2625,moon_trip
58,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
59,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,2,0,0,1,1,1,317187.5,suborbital
59,1,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,0,1,1,0,1,0,2625,orbital
59,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,0,0,0,1,0,1,2625,moon_trip
59,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
60,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,0,1,1,1,1,1,2625,suborbital
60,1,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,0,1,1,1,0,1,2625,orbital
60,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,2,1,1,0,1,1,317187.5,moon_trip
60,0,93003,1955,2,7,7,1,7,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
61,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,0,1,0,0,0,18125,suborbital
61,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,0,0,1,0,0,18125,orbital
61,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,0,0,0,1,0,150,moon_trip
61,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
62,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,0,0,1,0,0,18125,suborbital
62,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,0,0,1,1,1,18125,orbital
62,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,1,1,0,0,0,18125,moon_trip
62,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
63,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,1,1,1,0,0,2500,suborbital
63,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,1,0,0,0,1,18125,orbital
63,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,0,0,0,1,1,2500,moon_trip
63,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
64,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,1,1,0,1,0,150,suborbital
64,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,0,1,0,0,1,2500,orbital
64,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,1,0,1,0,0,2500,moon_trip
64,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
65,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,1,0,1,1,0,2500,suborbital
65,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,0,0,0,1,1,2500,orbital
65,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,0,1,1,1,0,150,moon_trip
65,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
66,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,1,0,0,0,1,150,suborbital
66,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,1,0,1,1,0,2500,orbital
66,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,0,1,0,0,1,2500,moon_trip
66,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
67,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,0,0,1,0,1,150,suborbital
67,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,0,1,0,1,1,2500,orbital
67,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,1,1,1,0,0,2500,moon_trip
67,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
68,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,0,0,0,1,1,2500,suborbital
68,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,0,0,0,1,0,150,orbital
68,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,0,0,1,1,1,18125,moon_trip
68,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
69,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,0,1,0,1,1,2500,suborbital
69,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,1,1,1,0,0,2500,orbital
69,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,1,0,0,0,1,18125,moon_trip
69,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
70,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,1,1,0,1,1,18125,suborbital
70,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,1,1,0,1,0,0,2500,orbital
70,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,1,1,1,1,1,150,moon_trip
70,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
71,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,0,0,1,1,1,18125,suborbital
71,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,1,1,0,1,0,150,orbital
71,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,0,0,1,0,1,150,moon_trip
71,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
72,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,1,1,1,1,1,150,suborbital
72,1,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,0,1,1,1,0,1,150,orbital
72,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,2,1,1,0,1,1,18125,moon_trip
72,0,40272,1989,1,1,1,2,6,4,1,2,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
73,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,0,1,0,0,0,226562.5,suborbital
73,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,0,0,1,0,0,226562.5,orbital
73,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,0,0,0,1,0,1875,moon_trip
73,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
74,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,0,0,1,0,0,226562.5,suborbital
74,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,0,0,1,1,1,226562.5,orbital
74,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,1,1,0,0,0,226562.5,moon_trip
74,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
75,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,1,1,1,0,0,31250,suborbital
75,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,1,0,0,0,1,226562.5,orbital
75,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,0,0,0,1,1,31250,moon_trip
75,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
76,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,1,1,0,1,0,1875,suborbital
76,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,0,1,0,0,1,31250,orbital
76,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,1,0,1,0,0,31250,moon_trip
76,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
77,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,1,0,1,1,0,31250,suborbital
77,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,0,0,0,1,1,31250,orbital
77,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,0,1,1,1,0,1875,moon_trip
77,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
78,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,1,0,0,0,1,1875,suborbital
78,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,1,0,1,1,0,31250,orbital
78,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,0,1,0,0,1,31250,moon_trip
78,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
79,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,0,0,1,0,1,1875,suborbital
79,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,0,1,0,1,1,31250,orbital
79,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,1,1,1,0,0,31250,moon_trip
79,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
80,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,0,0,0,1,1,31250,suborbital
80,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,0,0,0,1,0,1875,orbital
80,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,0,0,1,1,1,226562.5,moon_trip
80,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
81,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,0,1,0,1,1,31250,suborbital
81,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,1,1,1,0,0,31250,orbital
81,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,1,0,0,0,1,226562.5,moon_trip
81,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
82,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,1,1,0,1,1,226562.5,suborbital
82,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,1,1,0,1,0,0,31250,orbital
82,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1875,moon_trip
82,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
83,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,0,0,1,1,1,226562.5,suborbital
83,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,1,1,0,1,0,1875,orbital
83,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,0,0,1,0,1,1875,moon_trip
83,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
84,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1875,suborbital
84,1,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,0,1,1,1,0,1,1875,orbital
84,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,2,1,1,0,1,1,226562.5,moon_trip
84,0,99501,1995,1,6,8,3,6,2,5,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
85,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,0,1,0,0,0,154062.5,suborbital
85,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,0,0,1,0,0,154062.5,orbital
85,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,0,0,0,1,0,1275,moon_trip
85,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
86,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,0,0,1,0,0,154062.5,suborbital
86,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,0,0,1,1,1,154062.5,orbital
86,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,1,1,0,0,0,154062.5,moon_trip
86,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
87,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,1,1,1,0,0,21250,suborbital
87,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,1,0,0,0,1,154062.5,orbital
87,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,0,0,0,1,1,21250,moon_trip
87,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
88,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,1,1,0,1,0,1275,suborbital
88,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,0,1,0,0,1,21250,orbital
88,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,1,0,1,0,0,21250,moon_trip
88,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
89,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,1,0,1,1,0,21250,suborbital
89,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,0,0,0,1,1,21250,orbital
89,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,0,1,1,1,0,1275,moon_trip
89,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
90,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,1,0,0,0,1,1275,suborbital
90,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,1,0,1,1,0,21250,orbital
90,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,0,1,0,0,1,21250,moon_trip
90,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
91,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,0,0,1,0,1,1275,suborbital
91,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,0,1,0,1,1,21250,orbital
91,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,1,1,1,0,0,21250,moon_trip
91,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
92,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,0,0,0,1,1,21250,suborbital
92,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,0,0,0,1,0,1275,orbital
92,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,0,0,1,1,1,154062.5,moon_trip
92,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
93,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,0,1,0,1,1,21250,suborbital
93,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,1,1,1,0,0,21250,orbital
93,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,1,0,0,0,1,154062.5,moon_trip
93,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
94,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,1,1,0,1,1,154062.5,suborbital
94,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,1,1,0,1,0,0,21250,orbital
94,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1275,moon_trip
94,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
95,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,0,0,1,1,1,154062.5,suborbital
95,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,1,1,0,1,0,1275,orbital
95,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,0,0,1,0,1,1275,moon_trip
95,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
96,1,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,1,1,1,1,1,1275,suborbital
96,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,0,1,1,1,0,1,1275,orbital
96,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,2,1,1,0,1,1,154062.5,moon_trip
96,0,21077,1977,1,5,5,1,6,1,3,1,1,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
97,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,0,1,0,0,0,45312.5,suborbital
97,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,0,0,1,0,0,45312.5,orbital
97,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,0,0,0,1,0,375,moon_trip
97,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
98,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,0,0,1,0,0,45312.5,suborbital
98,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,0,0,1,1,1,45312.5,orbital
98,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,1,1,0,0,0,45312.5,moon_trip
98,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
99,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,1,1,1,0,0,6250,suborbital
99,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,1,0,0,0,1,45312.5,orbital
99,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,0,0,0,1,1,6250,moon_trip
99,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
100,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,1,1,0,1,0,375,suborbital
100,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,0,1,0,0,1,6250,orbital
100,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,1,0,1,0,0,6250,moon_trip
100,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
101,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,1,0,1,1,0,6250,suborbital
101,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,0,0,0,1,1,6250,orbital
101,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,0,1,1,1,0,375,moon_trip
101,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
102,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,1,0,0,0,1,375,suborbital
102,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,1,0,1,1,0,6250,orbital
102,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,0,1,0,0,1,6250,moon_trip
102,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
103,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,0,0,1,0,1,375,suborbital
103,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,0,1,0,1,1,6250,orbital
103,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,1,1,1,0,0,6250,moon_trip
103,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
104,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,0,0,0,1,1,6250,suborbital
104,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,0,0,0,1,0,375,orbital
104,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,0,0,1,1,1,45312.5,moon_trip
104,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
105,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,0,1,0,1,1,6250,suborbital
105,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,1,1,1,0,0,6250,orbital
105,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,1,0,0,0,1,45312.5,moon_trip
105,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
106,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,1,1,0,1,1,45312.5,suborbital
106,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,1,1,0,1,0,0,6250,orbital
106,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,1,1,1,1,1,375,moon_trip
106,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
107,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,0,0,1,1,1,45312.5,suborbital
107,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,1,1,0,1,0,375,orbital
107,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,0,0,1,0,1,375,moon_trip
107,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
108,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,1,1,1,1,1,375,suborbital
108,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,0,1,1,1,0,1,375,orbital
108,0,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,2,1,1,0,1,1,45312.5,moon_trip
108,1,53563,1980,1,2,6,2,3,1,2,1,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,-1,0,not_travel
109,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,2,0,1,0,0,0,154062.5,suborbital
109,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,2,0,0,1,0,0,154062.5,orbital
109,1,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,0,0,0,0,1,0,1275,moon_trip
109,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
110,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,2,0,0,1,0,0,154062.5,suborbital
110,1,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,2,0,0,1,1,1,154062.5,orbital
110,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,2,1,1,0,0,0,154062.5,moon_trip
110,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
111,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,1,1,1,1,0,0,21250,suborbital
111,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,2,1,0,0,0,1,154062.5,orbital
111,1,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,1,0,0,0,1,1,21250,moon_trip
111,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
112,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,0,1,1,0,1,0,1275,suborbital
112,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,1,0,1,0,0,1,21250,orbital
112,1,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,1,1,0,1,0,0,21250,moon_trip
112,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,-1,-1,-1,-1,-1,-1,0,not_travel
113,0,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,1,1,0,1,1,0,21250,suborbital
113,1,68022,1985,1,5,6,2,4,1,1,4,1,1,2,2,1,1,3,1,0,0,0,1,1,21250,orbital
